profile_id,region_code,state_code,coverage_limit,num_vehicles,num_drivers,prior_claim_count,youth_driver_flag,multi_policy_flag,home_value_band,credit_score_band,urban_rural_flag,carrier,risk_score,simulated_price
49025,Region 1,S01,1M,4,3,0,0,1,High Net Worth,Medium,Urban,Carrier_A,1.2000000000000002,607.06
49027,Region 4,S08,1M,6,6,0,0,0,Premium,Medium,Rural,Carrier_A,1.5,597.69
49036,Region 4,S07,2M,8,6,0,1,1,Standard,High,Urban,Carrier_A,1.715,820.34
49043,Region 1,S01,1M,3,3,0,0,1,Premium,Low,Suburban,Carrier_A,1.2050000000000003,576.27
49044,Region 3,S05,1M,2,1,0,0,0,Entry,High,Urban,Carrier_A,1.055,478.69
49078,Region 1,S02,5M,2,2,0,0,0,Entry,High,Suburban,Carrier_A,1.1,850.46
49142,Region 4,S08,2M,2,2,0,1,0,Standard,High,Rural,Carrier_A,1.3199999999999998,644.1
49143,Region 5,S09,2M,3,2,0,0,1,Entry,High,Suburban,Carrier_A,1.1,601.17
49148,Region 2,S12,5M,2,1,0,0,1,Standard,High,Suburban,Carrier_A,1.06,836.1
49149,Region 3,S05,1M,6,4,1,0,1,Standard,Low,Suburban,Carrier_A,1.605,702.45
49161,Region 2,S03,1M,3,2,0,0,0,Entry,High,Urban,Carrier_A,1.155,480.85
49183,Region 2,S12,1M,4,4,0,0,0,Standard,Medium,Urban,Carrier_A,1.3,532.66
49188,Region 5,S09,2M,2,2,0,0,0,Premium,Medium,Suburban,Carrier_A,1.16,762.41
49194,Region 5,S09,2M,2,2,0,0,1,Premium,Low,Suburban,Carrier_A,1.105,811.29
49206,Region 5,S11,1M,4,3,1,0,0,Standard,High,Suburban,Carrier_A,1.5650000000000002,630.37
49210,Region 3,S05,1M,2,1,0,0,0,Standard,Medium,Urban,Carrier_A,1.055,525.67
49216,Region 5,S10,5M,4,3,0,0,0,Premium,Medium,Suburban,Carrier_A,1.255,1257.91
49219,Region 2,S04,5M,3,2,0,0,1,Premium,Low,Urban,Carrier_A,1.1,1414.26
49220,Region 4,S08,2M,4,4,0,0,0,Standard,Medium,Urban,Carrier_A,1.36,767.79
49228,Region 1,S01,1M,2,2,0,0,1,Premium,Low,Rural,Carrier_A,1.045,511.66
49233,Region 2,S03,1M,3,3,1,0,1,Standard,Medium,Rural,Carrier_A,1.3950000000000002,548.25
49239,Region 1,S02,2M,4,2,0,0,1,Standard,Medium,Rural,Carrier_A,1.155,630.13
49243,Region 2,S04,2M,3,2,0,0,0,Standard,Medium,Rural,Carrier_A,1.155,690.23
49249,Region 4,S07,1M,3,2,0,0,0,Standard,Medium,Urban,Carrier_A,1.155,511.85
49255,Region 2,S04,1M,3,2,1,0,1,Standard,Medium,Suburban,Carrier_A,1.35,592.55
49257,Region 5,S11,1M,4,3,2,0,1,Premium,Low,Rural,Carrier_A,1.8600000000000003,846.38
49262,Region 2,S03,1M,5,4,1,0,1,Premium,Low,Suburban,Carrier_A,1.55,708.9
49266,Region 2,S12,1M,4,2,0,0,1,High Net Worth,Medium,Suburban,Carrier_A,1.155,551.01
49302,Region 2,S03,1M,5,3,0,0,1,High Net Worth,Medium,Rural,Carrier_A,1.255,601.46
49329,Region 2,S03,2M,3,1,0,0,0,Standard,Low,Urban,Carrier_A,1.11,746.57
49334,Region 1,S01,1M,3,2,0,0,1,Premium,Medium,Suburban,Carrier_A,1.1,511.16
49338,Region 3,S05,1M,7,6,0,0,1,Entry,Medium,Urban,Carrier_A,1.5000000000000002,609.24
49343,Region 3,S06,1M,3,1,0,0,1,Standard,Medium,Rural,Carrier_A,1.1150000000000002,455.0
49359,Region 3,S05,2M,5,4,0,0,1,Standard,High,Urban,Carrier_A,1.3,754.79
49369,Region 4,S08,1M,8,6,0,0,0,Entry,High,Suburban,Carrier_A,1.61,539.27
49380,Region 2,S04,5M,4,4,0,0,1,Standard,Low,Suburban,Carrier_A,1.245,1330.13
49400,Region 5,S10,1M,2,1,0,0,0,Entry,High,Rural,Carrier_A,1.055,438.39
49418,Region 4,S07,5M,4,3,0,0,0,Standard,Medium,Rural,Carrier_A,1.255,987.13
49436,Region 2,S03,1M,8,6,0,0,1,High Net Worth,High,Rural,Carrier_A,1.555,651.21
49441,Region 1,S02,5M,4,4,1,0,0,Entry,High,Suburban,Carrier_A,1.55,1096.78
49448,Region 5,S09,2M,4,3,1,0,1,Entry,Medium,Urban,Carrier_A,1.4500000000000002,808.46
49454,Region 4,S08,2M,2,2,0,0,0,Standard,Medium,Suburban,Carrier_A,1.1,630.57
49469,Region 2,S12,1M,1,1,0,0,1,Standard,High,Rural,Carrier_A,1.005,420.81
49471,Region 1,S01,2M,2,1,0,0,1,Standard,Low,Rural,Carrier_A,1.0,606.42
49483,Region 5,S11,1M,5,5,1,0,0,Standard,High,Suburban,Carrier_A,1.65,650.34
49499,Region 5,S09,1M,3,2,0,0,1,Entry,Medium,Urban,Carrier_A,1.16,525.83
49513,Region 3,S06,1M,4,3,0,0,0,Premium,Medium,Urban,Carrier_A,1.3150000000000002,569.87
49517,Region 3,S06,1M,6,4,1,0,1,Standard,Low,Urban,Carrier_A,1.605,650.68
49534,Region 2,S04,2M,4,3,1,0,1,Entry,High,Urban,Carrier_A,1.4500000000000002,781.47
49561,Region 1,S01,1M,5,4,0,0,0,Standard,Low,Urban,Carrier_A,1.355,597.8
49572,Region 5,S10,1M,3,3,0,0,1,Standard,Medium,Rural,Carrier_A,1.2050000000000003,518.36
49599,Region 5,S10,1M,6,6,0,0,1,Standard,High,Rural,Carrier_A,1.445,542.22
49639,Region 2,S04,2M,4,4,0,0,1,Standard,Medium,Urban,Carrier_A,1.245,800.93
49661,Region 5,S09,1M,1,1,0,0,1,Premium,Medium,Urban,Carrier_A,0.945,532.07
49662,Region 3,S05,2M,3,2,0,0,0,Entry,Medium,Rural,Carrier_A,1.155,630.21
49674,Region 5,S10,2M,3,3,0,0,1,Entry,Medium,Urban,Carrier_A,1.1450000000000002,666.14
49683,Region 5,S11,2M,6,3,0,0,1,High Net Worth,High,Urban,Carrier_A,1.31,967.52
49687,Region 4,S07,1M,4,4,0,0,1,Standard,Medium,Suburban,Carrier_A,1.245,510.78
49706,Region 2,S12,5M,3,2,1,0,0,Standard,Medium,Suburban,Carrier_A,1.405,1103.11
49717,Region 1,S02,2M,5,4,0,0,0,Entry,Medium,Suburban,Carrier_A,1.355,675.61
49720,Region 4,S08,2M,4,2,0,0,1,Standard,Low,Urban,Carrier_A,1.215,771.14
49728,Region 5,S11,1M,3,2,1,0,1,Entry,High,Urban,Carrier_A,1.35,567.64
49729,Region 2,S12,2M,6,3,1,0,1,High Net Worth,High,Suburban,Carrier_A,1.56,853.68
49733,Region 5,S11,2M,8,6,0,0,0,Standard,Low,Urban,Carrier_A,1.61,1097.65
49735,Region 4,S08,2M,3,3,0,0,1,Standard,Medium,Rural,Carrier_A,1.1450000000000002,625.22
49750,Region 4,S08,1M,1,1,1,0,0,Standard,High,Rural,Carrier_A,1.25,482.2
49759,Region 3,S05,1M,3,1,0,0,0,Standard,Low,Rural,Carrier_A,1.11,539.43
49765,Region 2,S04,1M,2,2,0,0,0,Premium,High,Urban,Carrier_A,1.1,564.48
49766,Region 3,S05,1M,1,1,0,0,0,Premium,High,Urban,Carrier_A,1.0,524.06
49772,Region 3,S06,1M,1,1,0,0,1,Standard,High,Rural,Carrier_A,1.005,421.17
49775,Region 5,S09,2M,6,5,0,1,1,High Net Worth,Medium,Suburban,Carrier_A,1.5599999999999998,1057.73
49780,Region 5,S11,2M,7,6,0,0,0,High Net Worth,Medium,Rural,Carrier_A,1.5550000000000002,1053.71
49784,Region 4,S07,1M,4,3,0,0,1,Standard,Medium,Urban,Carrier_A,1.2000000000000002,520.76
49788,Region 3,S05,1M,5,3,0,0,0,Standard,High,Suburban,Carrier_A,1.31,543.09
49790,Region 5,S11,1M,2,1,1,0,1,Entry,Medium,Rural,Carrier_A,1.25,529.59
49792,Region 2,S03,5M,5,3,0,0,1,Entry,High,Urban,Carrier_A,1.255,1020.57
49797,Region 5,S09,1M,5,4,0,0,0,Entry,High,Urban,Carrier_A,1.415,558.53
49798,Region 3,S06,1M,6,5,0,0,0,Standard,Low,Urban,Carrier_A,1.515,623.41
49807,Region 5,S09,1M,3,2,0,0,0,Standard,High,Urban,Carrier_A,1.155,528.6
49809,Region 3,S05,1M,3,2,0,0,0,Premium,High,Urban,Carrier_A,1.155,571.04
49810,Region 3,S05,1M,4,2,1,0,0,Standard,Medium,Urban,Carrier_A,1.46,641.72
49826,Region 5,S11,5M,4,3,0,0,1,Entry,Low,Suburban,Carrier_A,1.2000000000000002,1219.82
49837,Region 4,S07,1M,6,6,0,0,1,Standard,High,Suburban,Carrier_A,1.445,524.83
49857,Region 5,S09,5M,2,2,0,0,1,Entry,High,Urban,Carrier_A,1.045,943.03
49861,Region 2,S12,1M,4,4,0,0,1,Standard,Medium,Urban,Carrier_A,1.3050000000000002,531.75
49871,Region 3,S05,1M,4,2,0,0,1,Entry,High,Rural,Carrier_A,1.215,479.01
49873,Region 2,S12,1M,4,3,0,0,1,Entry,Medium,Urban,Carrier_A,1.2000000000000002,480.24
49882,Region 2,S03,1M,4,3,1,1,1,Standard,Low,Suburban,Carrier_A,1.61,668.86
49884,Region 5,S10,2M,2,1,0,0,1,High Net Worth,Medium,Suburban,Carrier_A,1.0,740.58
49909,Region 2,S12,2M,3,2,0,0,0,Entry,Medium,Suburban,Carrier_A,1.155,579.64
49936,Region 2,S12,1M,7,5,0,0,1,High Net Worth,High,Urban,Carrier_A,1.455,632.81
49960,Region 4,S07,2M,6,3,1,1,0,High Net Worth,Low,Urban,Carrier_A,1.775,1210.11
49961,Region 3,S06,1M,4,2,0,0,0,Standard,High,Suburban,Carrier_A,1.21,472.51
49964,Region 1,S01,5M,3,1,0,1,1,Premium,Low,Urban,Carrier_A,1.215,1321.34
49970,Region 5,S11,5M,2,1,0,0,1,Entry,Medium,Suburban,Carrier_A,1.06,996.93
49974,Region 5,S10,2M,6,5,0,0,0,Premium,Medium,Urban,Carrier_A,1.4549999999999998,925.37
49984,Region 5,S10,1M,3,2,0,0,0,Premium,Medium,Suburban,Carrier_A,1.155,558.51
50012,Region 2,S12,2M,3,1,0,0,1,Standard,Medium,Urban,Carrier_A,1.0550000000000002,613.4
50025,Region 5,S09,1M,5,4,0,0,0,Premium,Medium,Urban,Carrier_A,1.355,656.28
50034,Region 3,S06,5M,4,4,0,0,1,Standard,Medium,Suburban,Carrier_A,1.245,997.22
50044,Region 2,S03,1M,4,3,0,0,1,Entry,High,Suburban,Carrier_A,1.2000000000000002,471.93
50075,Region 1,S02,2M,5,3,0,0,1,High Net Worth,Medium,Urban,Carrier_A,1.255,878.03
50079,Region 3,S05,2M,2,1,0,0,1,Standard,High,Urban,Carrier_A,1.06,661.43
50104,Region 5,S09,2M,2,1,1,0,1,Standard,High,Urban,Carrier_A,1.25,740.45
50105,Region 1,S02,1M,3,2,0,0,1,Premium,Medium,Suburban,Carrier_A,1.1,521.85
50113,Region 5,S10,1M,4,2,0,1,1,Standard,Medium,Rural,Carrier_A,1.315,544.07
50115,Region 2,S04,1M,1,1,0,0,1,Premium,Low,Rural,Carrier_A,0.945,541.54
50131,Region 1,S02,1M,1,1,1,0,1,Premium,Low,Urban,Carrier_A,1.255,630.41
50138,Region 3,S06,1M,1,1,1,0,1,Premium,Low,Urban,Carrier_A,1.195,583.12
50150,Region 4,S08,1M,2,1,0,0,1,Standard,Medium,Suburban,Carrier_A,1.0,463.6
50179,Region 5,S11,2M,3,3,0,0,1,Premium,High,Suburban,Carrier_A,1.1450000000000002,745.84
50187,Region 2,S03,5M,3,2,0,0,0,Entry,Medium,Urban,Carrier_A,1.155,1012.3
50192,Region 3,S05,1M,2,1,0,0,0,Standard,Low,Rural,Carrier_A,1.055,526.88
50195,Region 3,S05,1M,3,1,1,0,1,Entry,High,Suburban,Carrier_A,1.3050000000000002,512.56
50199,Region 4,S07,2M,3,2,0,0,1,High Net Worth,Medium,Rural,Carrier_A,1.1,706.41
50202,Region 5,S10,1M,3,2,0,0,0,Standard,Medium,Rural,Carrier_A,1.155,505.22
50207,Region 5,S09,2M,3,2,0,0,0,Entry,Low,Urban,Carrier_A,1.215,773.87
50212,Region 2,S12,2M,4,2,1,0,0,Standard,Low,Urban,Carrier_A,1.46,828.5
50216,Region 4,S08,2M,3,2,0,1,1,Standard,Low,Suburban,Carrier_A,1.32,772.16
50243,Region 5,S11,2M,2,2,0,1,0,Premium,Medium,Suburban,Carrier_A,1.2599999999999998,848.1
50248,Region 5,S11,1M,2,2,0,0,1,Entry,Medium,Suburban,Carrier_A,1.105,511.26
50270,Region 5,S10,1M,4,2,1,0,0,Premium,High,Suburban,Carrier_A,1.46,609.67
50276,Region 1,S02,1M,3,2,0,0,0,High Net Worth,High,Suburban,Carrier_A,1.155,555.64
50283,Region 3,S06,1M,3,2,0,0,0,Entry,Medium,Rural,Carrier_A,1.155,440.65
50288,Region 2,S03,2M,6,4,0,0,1,Standard,Medium,Suburban,Carrier_A,1.355,742.76
50309,Region 4,S07,1M,3,3,0,0,1,Standard,High,Urban,Carrier_A,1.2050000000000003,498.08
50311,Region 2,S12,5M,5,4,0,0,0,Premium,High,Suburban,Carrier_A,1.355,1094.18
50323,Region 5,S10,1M,6,4,0,0,0,Standard,Medium,Rural,Carrier_A,1.41,565.39
50359,Region 4,S08,1M,6,4,0,0,1,High Net Worth,Medium,Suburban,Carrier_A,1.355,636.9
50360,Region 5,S10,2M,4,2,0,0,1,Standard,High,Rural,Carrier_A,1.155,628.22
50362,Region 4,S07,1M,3,3,0,1,1,Entry,Medium,Rural,Carrier_A,1.3050000000000002,479.88
50365,Region 4,S08,1M,3,2,1,0,1,Standard,Medium,Rural,Carrier_A,1.35,525.75
50381,Region 3,S05,1M,2,1,1,0,0,Premium,High,Urban,Carrier_A,1.305,612.55
50399,Region 5,S09,5M,4,3,0,0,0,Standard,Medium,Suburban,Carrier_A,1.255,1183.23
50408,Region 5,S09,1M,2,2,0,0,1,Premium,High,Suburban,Carrier_A,1.045,517.05
50413,Region 3,S06,1M,3,3,1,0,0,Standard,High,Urban,Carrier_A,1.4500000000000002,537.63
50440,Region 4,S08,5M,4,2,0,0,0,Standard,Low,Rural,Carrier_A,1.21,1103.03
50452,Region 3,S05,1M,2,1,0,0,1,Standard,Low,Urban,Carrier_A,1.06,568.86
50453,Region 5,S11,5M,3,2,0,0,0,Standard,High,Suburban,Carrier_A,1.155,1085.64
50464,Region 5,S09,1M,1,1,0,0,0,Premium,High,Suburban,Carrier_A,1.0,500.65
50474,Region 5,S10,1M,4,4,0,1,0,Standard,Medium,Suburban,Carrier_A,1.46,599.15
50491,Region 5,S11,1M,4,2,1,0,1,Standard,Medium,Urban,Carrier_A,1.405,649.35
50506,Region 1,S02,1M,7,5,0,0,1,Entry,Low,Urban,Carrier_A,1.455,604.13
50507,Region 5,S10,2M,4,3,0,0,0,Entry,Medium,Suburban,Carrier_A,1.255,675.09
50515,Region 3,S06,1M,3,3,1,0,1,Standard,Medium,Suburban,Carrier_A,1.3950000000000002,529.63
50519,Region 4,S07,1M,7,6,0,1,1,Entry,Medium,Suburban,Carrier_A,1.7200000000000002,573.0
50557,Region 5,S09,1M,7,6,0,0,0,Premium,Medium,Urban,Carrier_A,1.5550000000000002,717.72
50563,Region 5,S09,1M,3,2,0,0,0,Standard,High,Urban,Carrier_A,1.155,530.93
50580,Region 5,S09,1M,7,6,0,1,0,Premium,Medium,Suburban,Carrier_A,1.715,733.24
50586,Region 2,S04,1M,1,1,0,0,0,Standard,Medium,Suburban,Carrier_A,1.0,500.63
50597,Region 2,S03,1M,3,3,0,0,0,Standard,High,Suburban,Carrier_A,1.2000000000000002,496.67
50601,Region 5,S10,5M,3,2,0,0,1,Standard,Medium,Urban,Carrier_A,1.16,1142.83
50615,Region 1,S01,2M,4,3,0,1,0,Premium,High,Suburban,Carrier_A,1.415,738.98
50620,Region 3,S05,5M,3,3,1,0,1,Standard,Medium,Rural,Carrier_A,1.3950000000000002,1220.65
50652,Region 3,S05,1M,1,1,0,0,1,Standard,High,Rural,Carrier_A,1.005,458.79
50657,Region 4,S08,2M,1,1,1,0,1,Premium,High,Suburban,Carrier_A,1.195,684.2
50658,Region 1,S02,1M,2,2,0,0,1,Premium,Medium,Urban,Carrier_A,1.045,528.03
50674,Region 3,S06,1M,2,2,0,0,1,Standard,Medium,Suburban,Carrier_A,1.105,470.56
50688,Region 3,S05,1M,2,1,1,0,1,Standard,High,Suburban,Carrier_A,1.25,530.66
50715,Region 5,S10,1M,3,2,0,0,1,Premium,Medium,Urban,Carrier_A,1.1,567.94
50726,Region 1,S02,1M,2,1,0,0,0,Entry,Medium,Suburban,Carrier_A,1.055,453.8
50767,Region 5,S09,2M,4,2,0,0,0,Standard,Medium,Urban,Carrier_A,1.21,758.72
50777,Region 2,S04,5M,6,4,0,0,0,Standard,Medium,Suburban,Carrier_A,1.41,1321.9
50781,Region 3,S05,1M,2,1,1,0,1,Standard,Medium,Suburban,Carrier_A,1.25,557.2
50793,Region 4,S07,1M,5,4,0,0,1,Entry,High,Rural,Carrier_A,1.3,458.32
50797,Region 2,S04,1M,4,3,0,0,1,Standard,Medium,Urban,Carrier_A,1.2000000000000002,582.87
50799,Region 1,S02,1M,7,6,1,0,1,Standard,High,Urban,Carrier_A,1.7500000000000002,633.89
50805,Region 3,S05,5M,3,2,0,0,0,Standard,High,Urban,Carrier_A,1.155,1090.52
50816,Region 4,S08,2M,4,3,0,0,0,Standard,High,Rural,Carrier_A,1.255,630.0
50836,Region 3,S05,5M,5,3,1,0,1,Standard,High,Suburban,Carrier_A,1.505,1280.63
50845,Region 4,S07,1M,4,3,0,1,0,Standard,Medium,Urban,Carrier_A,1.415,573.04
50848,Region 2,S03,2M,4,3,0,0,0,Premium,Medium,Rural,Carrier_A,1.255,735.11
50856,Region 4,S07,2M,2,2,0,0,0,Standard,Medium,Urban,Carrier_A,1.1,647.85
50861,Region 2,S03,2M,3,2,1,0,0,Standard,Medium,Suburban,Carrier_A,1.405,758.18
50863,Region 3,S06,1M,5,3,1,0,0,Standard,Low,Urban,Carrier_A,1.56,634.0
50872,Region 5,S10,1M,4,3,0,0,1,High Net Worth,Low,Rural,Carrier_A,1.2000000000000002,647.41
50910,Region 1,S01,5M,4,2,1,0,1,Premium,Medium,Suburban,Carrier_A,1.405,1244.49
50924,Region 4,S07,1M,5,4,0,1,0,Premium,Medium,Urban,Carrier_A,1.515,640.53
50926,Region 2,S03,1M,3,2,0,0,0,Entry,Medium,Suburban,Carrier_A,1.155,483.38
50943,Region 2,S04,5M,6,5,0,0,1,Premium,High,Suburban,Carrier_A,1.4,1368.02
50951,Region 2,S04,1M,3,3,0,0,0,Standard,Medium,Suburban,Carrier_A,1.2000000000000002,556.21
50961,Region 2,S12,1M,1,1,0,0,1,Entry,Medium,Rural,Carrier_A,0.945,406.15
50996,Region 2,S12,1M,4,4,0,0,0,Standard,Low,Rural,Carrier_A,1.3,525.77
51009,Region 1,S02,1M,4,3,0,0,0,Entry,High,Urban,Carrier_A,1.255,493.72
51011,Region 2,S12,1M,2,2,0,0,0,Premium,Medium,Suburban,Carrier_A,1.1,497.04
51020,Region 1,S01,1M,6,5,1,0,1,Entry,Medium,Urban,Carrier_A,1.65,586.74
51063,Region 1,S02,1M,2,2,1,0,1,Premium,High,Urban,Carrier_A,1.295,570.68
51074,Region 3,S05,5M,3,2,0,0,1,Standard,Medium,Urban,Carrier_A,1.1,1131.98
51076,Region 5,S11,5M,4,4,0,0,0,Standard,High,Rural,Carrier_A,1.3,1141.9
51090,Region 3,S05,2M,3,3,0,0,1,Premium,Low,Rural,Carrier_A,1.1450000000000002,790.36
51093,Region 5,S10,2M,2,2,0,0,1,Standard,Medium,Urban,Carrier_A,1.045,677.35
51111,Region 4,S07,2M,4,4,0,0,0,Standard,Medium,Urban,Carrier_A,1.3,723.44
51131,Region 4,S07,2M,2,2,0,0,0,Standard,Medium,Suburban,Carrier_A,1.1,618.01
51133,Region 2,S12,5M,3,1,0,0,0,Premium,High,Urban,Carrier_A,1.11,1002.56
51155,Region 3,S06,1M,3,3,0,0,1,Entry,High,Suburban,Carrier_A,1.1450000000000002,435.46
51182,Region 5,S11,1M,3,2,0,0,0,High Net Worth,Medium,Urban,Carrier_A,1.155,683.05
51191,Region 1,S01,2M,5,4,0,0,1,Entry,Medium,Urban,Carrier_A,1.3,671.64
51194,Region 4,S08,1M,5,3,0,0,1,Entry,Low,Urban,Carrier_A,1.255,551.57
51202,Region 5,S09,2M,4,3,0,0,0,Premium,High,Urban,Carrier_A,1.255,801.57
51203,Region 5,S11,1M,4,2,0,0,0,Standard,Low,Suburban,Carrier_A,1.21,612.5
51205,Region 2,S03,2M,4,4,0,0,0,Standard,Medium,Urban,Carrier_A,1.3,755.73
51247,Region 5,S11,2M,2,2,2,0,1,Standard,Medium,Rural,Carrier_A,1.765,952.86
51248,Region 4,S08,1M,4,2,0,0,1,High Net Worth,Medium,Suburban,Carrier_A,1.155,581.04
51267,Region 2,S12,2M,4,2,0,0,1,Standard,Medium,Suburban,Carrier_A,1.215,637.38
51277,Region 5,S11,1M,2,2,0,0,1,Premium,Low,Suburban,Carrier_A,1.045,604.98
51282,Region 4,S07,1M,4,4,0,0,1,Premium,Medium,Suburban,Carrier_A,1.245,546.59
51289,Region 1,S02,2M,4,2,1,0,1,Standard,Medium,Suburban,Carrier_A,1.405,737.36
51337,Region 1,S02,1M,3,2,0,0,0,Standard,Low,Suburban,Carrier_A,1.155,534.71
51362,Region 5,S10,1M,3,2,0,0,1,Standard,Low,Suburban,Carrier_A,1.1,545.73
51380,Region 3,S06,1M,1,1,0,0,0,Entry,Medium,Suburban,Carrier_A,1.06,437.87
51382,Region 4,S07,2M,3,3,1,0,0,Premium,High,Rural,Carrier_A,1.4500000000000002,723.06
51385,Region 4,S07,1M,1,1,0,0,1,Standard,Medium,Suburban,Carrier_A,0.945,442.67
51387,Region 1,S01,5M,1,1,0,0,0,Standard,Low,Rural,Carrier_A,1.0,928.24
51389,Region 5,S09,5M,1,1,0,0,0,Premium,Medium,Urban,Carrier_A,1.0,1153.58
51394,Region 5,S09,1M,5,3,1,0,1,Entry,High,Suburban,Carrier_A,1.505,553.07
51396,Region 3,S05,1M,5,3,0,1,1,Entry,Medium,Urban,Carrier_A,1.415,590.75
51406,Region 3,S06,1M,5,4,0,0,0,Standard,Medium,Rural,Carrier_A,1.355,505.5
51410,Region 5,S10,1M,2,1,0,0,1,Entry,Medium,Suburban,Carrier_A,1.06,472.35
51415,Region 2,S04,1M,5,2,0,1,0,High Net Worth,High,Suburban,Carrier_A,1.4249999999999998,693.91
51417,Region 1,S02,2M,2,2,0,0,0,Premium,Medium,Suburban,Carrier_A,1.1,684.44
51421,Region 5,S09,1M,4,2,0,0,1,Entry,Medium,Urban,Carrier_A,1.155,522.9
51428,Region 5,S11,1M,1,1,0,0,1,Standard,Low,Urban,Carrier_A,0.945,556.09
51434,Region 3,S05,1M,4,3,0,0,1,Entry,Medium,Suburban,Carrier_A,1.2000000000000002,515.43
51437,Region 5,S11,2M,2,2,0,0,0,Entry,Medium,Rural,Carrier_A,1.1,639.85
51450,Region 1,S01,5M,5,4,1,0,1,Standard,Medium,Rural,Carrier_A,1.55,1164.61
51452,Region 2,S12,2M,4,2,0,0,0,Entry,Low,Urban,Carrier_A,1.21,674.57
51464,Region 2,S12,2M,6,5,1,0,1,Standard,High,Suburban,Carrier_A,1.65,738.96
51471,Region 4,S08,1M,4,3,0,0,0,Premium,High,Urban,Carrier_A,1.255,554.75
51478,Region 4,S08,1M,3,2,0,0,1,Premium,Medium,Urban,Carrier_A,1.16,557.81
51484,Region 4,S08,1M,6,4,1,0,0,Standard,High,Suburban,Carrier_A,1.66,585.26
51486,Region 1,S02,1M,3,3,0,0,0,Entry,High,Rural,Carrier_A,1.2000000000000002,450.31
51491,Region 5,S10,2M,3,2,1,0,1,High Net Worth,High,Urban,Carrier_A,1.41,952.61
51504,Region 2,S12,1M,4,4,0,0,0,Standard,Medium,Suburban,Carrier_A,1.3,509.37
51509,Region 2,S04,5M,3,3,1,0,0,Standard,Medium,Suburban,Carrier_A,1.4500000000000002,1351.47
51538,Region 5,S09,1M,4,4,0,0,0,Standard,Low,Rural,Carrier_A,1.3,595.62
51562,Region 5,S11,2M,3,2,0,0,1,Entry,High,Rural,Carrier_A,1.1,606.76
51584,Region 1,S01,1M,2,1,1,0,1,Standard,Medium,Rural,Carrier_A,1.25,492.26
51590,Region 2,S03,5M,4,3,0,0,1,Premium,Medium,Urban,Carrier_A,1.2600000000000002,1304.2
51618,Region 1,S01,1M,5,3,0,0,0,Standard,High,Rural,Carrier_A,1.31,485.18
51621,Region 5,S09,5M,1,1,0,0,1,Standard,High,Suburban,Carrier_A,0.945,885.63
51622,Region 4,S08,2M,2,2,0,0,1,Premium,Medium,Suburban,Carrier_A,1.105,681.57
51626,Region 2,S03,2M,2,1,0,0,0,Standard,Medium,Urban,Carrier_A,1.055,664.03
51637,Region 3,S06,2M,4,3,0,0,0,Standard,Medium,Urban,Carrier_A,1.255,683.74
51644,Region 5,S09,1M,3,2,0,0,0,Entry,Low,Suburban,Carrier_A,1.155,541.61
51647,Region 2,S12,1M,1,1,0,0,1,Premium,Low,Suburban,Carrier_A,0.945,491.99
51649,Region 4,S07,1M,2,2,0,0,0,Entry,Low,Rural,Carrier_A,1.1,468.45
51655,Region 2,S03,2M,4,4,1,0,0,Premium,Medium,Suburban,Carrier_A,1.55,891.17
51678,Region 3,S06,1M,2,1,0,0,1,Entry,Medium,Rural,Carrier_A,1.0,414.25
51681,Region 5,S11,2M,4,4,0,0,1,Standard,High,Suburban,Carrier_A,1.245,735.09
51683,Region 1,S02,1M,6,3,0,0,1,High Net Worth,Medium,Rural,Carrier_A,1.31,605.05
51686,Region 4,S07,2M,3,3,0,0,0,Premium,Medium,Urban,Carrier_A,1.2000000000000002,739.26
51688,Region 2,S12,1M,4,3,0,0,1,High Net Worth,Medium,Suburban,Carrier_A,1.2000000000000002,563.45
51699,Region 2,S03,1M,4,2,0,0,1,Premium,Medium,Urban,Carrier_A,1.155,567.71
51706,Region 2,S04,2M,4,3,0,0,0,Standard,Medium,Rural,Carrier_A,1.255,726.77
51719,Region 5,S10,1M,5,3,1,0,0,Standard,Medium,Suburban,Carrier_A,1.56,623.37
51726,Region 2,S04,2M,2,2,0,0,0,Premium,High,Suburban,Carrier_A,1.1,710.91
51736,Region 5,S09,5M,5,4,0,1,1,Standard,High,Urban,Carrier_A,1.46,1315.12
51744,Region 1,S01,1M,5,5,0,0,1,Entry,High,Urban,Carrier_A,1.345,499.0
51752,Region 3,S06,1M,4,3,0,0,1,Standard,Medium,Suburban,Carrier_A,1.2000000000000002,488.15
51759,Region 4,S08,5M,4,3,1,0,1,Entry,Medium,Rural,Carrier_A,1.4500000000000002,1058.93
51761,Region 1,S02,2M,5,3,0,0,0,Entry,Medium,Rural,Carrier_A,1.31,634.69
51763,Region 3,S05,1M,5,4,0,0,0,Standard,Low,Rural,Carrier_A,1.355,605.89
51785,Region 4,S08,1M,6,4,0,0,1,Entry,Medium,Suburban,Carrier_A,1.355,517.35
51801,Region 5,S10,2M,2,1,0,0,1,Standard,High,Rural,Carrier_A,1.0,571.79
51818,Region 5,S09,2M,5,3,0,0,1,Standard,Low,Rural,Carrier_A,1.3150000000000002,803.3
51836,Region 4,S07,1M,2,1,0,0,1,Standard,Medium,Urban,Carrier_A,1.0,473.96
51845,Region 2,S03,2M,5,3,1,0,0,Standard,Medium,Suburban,Carrier_A,1.56,819.98
